LF__,5.34750,44.77000
LF__,5.35278,44.76861
LF__,5.34778,44.76361
ETND,8.34111,52.58556
LFAB,1.08083,49.88472
EDRW,7.65250,50.56583
EB__,5.06583,51.00417
LO__,14.47778,47.49861
LFQZ,6.71472,48.77528
LFSD,5.09500,47.26583
LFGI,4.94694,47.38583
GLD,6.74861,49.38611
LFEB,-2.10222,48.44444
LFRD,-2.08000,48.58778
ED__,10.96722,51.98639
EDPD,12.49889,48.65667
EDND,10.40250,49.06500
EDLD,6.86556,51.61611
LF__,3.64694,47.30806
LS__,8.85722,46.70306
LS__,8.85250,46.70000
EGXD,-1.42028,54.13722
LSPD,7.49000,47.43917
LJ__,14.00778,45.68195
LD__,18.44806,45.31528
GLD,11.14333,49.69695
LOAB,15.29694,48.92222
ED__,11.05083,53.55944
ED__,9.33667,51.36694
ED__,9.71472,49.35083
LJ__,14.22389,46.20972
LFGJ,5.43139,47.04000
ED__,10.47250,50.61222
LO__,10.79500,47.27250
LZ__,18.84333,48.83500
LJ__,14.66250,46.08333
LF__,5.72111,49.27972
LF__,5.28583,46.09500
EDTD,8.52222,47.97361
EDMQ,10.85222,48.70306
EGCN,-1.00444,53.47472
LFGR,5.93222,49.15278
ED__,8.55694,52.65500
EDPM,9.84583,48.67861
LS__,7.04167,46.16000
LI__,8.57528,45.72222
GLD,6.98500,51.66222
EDLW,7.61444,51.51917
LF__,5.76500,46.66389
LF__,6.22556,45.77667
EHDR,6.12917,53.11806
LF__,-1.49417,48.70528
LD__,18.30222,45.37500
ED__,7.74694,51.76750
EDDC,13.76806,51.13445
LF__,1.09917,48.64472
LFON,1.36194,48.70639
LF__,6.54306,47.95972
ED__,11.89667,51.82528
LSMD,8.64778,47.39833
LI__,9.45000,46.14861
LZDB,18.19222,48.99694
LDDU,18.26833,42.56139
GLD,11.20972,48.26222
ED__,11.73222,47.76556
GLD,6.41833,50.69389
EDDL,6.76917,51.28778
GLD,6.85361,51.26472
LF__,0.41194,43.49944
LHDK,19.14333,47.61389
LHDV,18.91389,46.89583
LF__,0.77750,44.10583
LFAK,2.54944,51.04055
EGTU,-3.23472,50.86000
EGTD,-0.53583,51.11722
GLD,-0.54694,51.86889
LF__,0.16194,44.16639
LF__,0.29778,44.70972
EGNV,-1.42944,54.50917
ED__,8.54056,48.52500
LE__,-3.61389,41.24445
LK__,14.19806,50.41250
LF__,1.03806,45.38306
EGSU,0.13194,52.09083
LKDK,15.83694,50.41417
EGHU,-3.98944,50.92861
EGSR,0.68250,51.91444
LO__,13.76694,47.88167
EDQR,10.82278,50.03972
EDAV,13.69361,52.82722
LS__,9.11056,47.27083
LF__,4.26639,44.89972
LF__,6.16667,45.64167
LF__,1.73028,48.56111
LSGE,7.07611,46.75500
GLD,-1.47472,52.08194
ED__,12.13583,48.07167
LOLE,13.98528,48.33833
EDFE,8.64139,49.96083
EDME,12.72139,48.39611
EDCE,14.09083,52.48278
LFDE,2.06806,45.42139
GLD,10.01972,52.53583
LO__,10.91389,47.39889
EDPE,11.18167,48.87695
EHEH,5.37444,51.45000
LS__,8.72917,47.11139
LO__,14.58056,46.50834
EDAE,14.58556,52.19722
EDGE,10.47611,50.99222
LO__,14.87500,47.55000
EPEL,19.42333,54.14083
LE__,-4.89306,41.82472
LE__,-3.42167,40.72556
LE__,-4.25056,40.73611
LO__,12.29639,47.51917
EDPY,10.23472,48.96139
EGST,0.97778,52.07555
LE__,0.57083,41.69611
EDNF,13.36750,48.82250
EGTR,-0.32583,51.65583
EDFY,8.01000,50.42667
EDWE,7.22556,53.39111
LSME,8.30389,47.09028
GLD,6.27444,51.82222
LI__,12.88694,46.40445
LF__,5.86444,47.93861
ED__,8.63583,48.83167
LFFE,2.35222,49.04639
LF__,1.04944,42.94833
EHTW,6.88917,52.27583
EG__,-1.42861,51.93111
LF__,6.25278,43.46250
LI__,7.40278,44.69806
ED__,8.46611,48.66333
LFSW,4.08528,49.00444
ED__,8.91694,49.32084
LFSE,6.44861,48.21194
LFSG,6.06667,48.32500
LI__,12.70944,45.62722
EDNE,9.91667,48.34195
GLD,12.06694,49.84389
ETSE,11.94861,48.32222
EDDE,10.95806,50.97972
ED__,6.35972,51.06500
LO__,14.54444,48.19861
ED__,6.43556,49.82889
ED__,12.29639,49.65722
LO__,12.48306,47.57778
LKER,13.03806,49.80278
LS__,8.64556,46.83445
LO__,13.73722,46.67333
LF__,1.40389,43.31611
LF__,-0.74028,43.12417
ED__,11.60889,48.56972
LF__,6.21806,44.46056
EDLE,6.93722,51.40222
GLD,9.33389,48.76222
LE__,3.17917,42.03111
LI__,11.62778,45.23444
LF__,0.04194,43.50222
GLD,7.58000,49.56222
LH__,18.73000,47.75639
LFQE,5.67361,49.23000
EB__,5.59694,49.68889
LFOX,2.07639,48.38083
LFNY,5.90222,44.66806
LFFY,1.63778,49.30583
GLD,11.42111,48.81028
GLD,7.36528,50.67222
LFAE,1.42583,50.06917
GLD,8.77833,48.48555
LF__,2.43194,46.16833
LFOE,1.22000,49.02861
EGTE,-3.41389,50.73444
LF__,1.64500,45.48639
LF__,4.99222,43.78333
LF__,1.91528,45.33111
LF__,1.31194,44.94305
LE__,-4.07306,40.92528
EG__,-0.97361,54.30861
LI__,11.07722,46.18583
EGVA,-1.79000,51.68222
LF__,5.11111,48.77945
EGTF,-0.55889,51.34806
LFAS,-0.14556,48.92722
GLD,-3.74028,54.94639
EDUF,13.22806,51.54778
ED__,11.54972,47.56944
LF__,6.54444,49.39250
LIDF,13.02750,43.82583
ED__,11.10806,47.54028
ED__,11.10806,47.52361
GLD,18.91639,47.48583
EGLF,-0.77639,51.27583
LI__,12.13333,45.89722
GLD,9.07667,48.38556
EGMF,0.60111,51.33055
ETHS,10.18389,52.91917
LI__,9.06389,45.67500
ED__,8.21722,47.80750
ED__,8.21972,47.80528
LFMF,6.69694,43.61055
LO__,13.79889,46.57139
LO__,13.69556,46.69250
LOKF,14.07639,46.70861
LI__,10.24889,44.71056
GLD,1.19444,52.70750
LI__,11.92056,46.03194
LF__,3.18833,44.84361
LI__,10.71167,45.00167
EGCL,-0.03000,52.73944
LOKG,14.33083,46.53250
LF__,0.92250,45.11333
LIPF,11.61333,44.81583
LHFM,16.84500,47.58361
LFLZ,4.20056,45.70361
LI__,12.62722,42.13250
GLD,11.65944,49.49805
LS__,8.14194,46.42056
LS__,8.92000,47.32611
LFKF,9.09667,41.50222
LFCF,1.78861,44.67333
LS__,7.60333,46.30056
EDAS,13.67194,51.63445
EDUS,13.73806,51.60750
GLD,9.82972,53.45583
ED__,11.93306,47.72250
ED__,11.86861,47.70917
LF__,3.13000,43.21361
EDXF,9.37889,54.77333
LF__,1.01778,45.00528
LFOG,-0.59028,48.75222
LF__,4.87278,47.29861
GLD,12.11417,47.72250
LFNO,3.46611,44.28639
LIRQ,11.20278,43.80861
LF__,7.05639,47.55111
EBFS,4.64556,50.24333
LS__,8.61222,46.88750
LIBF,15.53472,41.43333
LE__,2.90806,42.02945
LH__,18.21305,46.98250
LE__,2.32556,41.95222
LIAF,12.71222,42.93306
LI__,12.13583,45.95694
LF__,6.66444,49.07639
LE__,-3.76944,41.94139
LF__,-0.45028,45.90000
LF__,0.99111,48.50611
LFFK,-0.79361,46.44139
LFPQ,2.90389,48.70722
LI__,11.80500,46.01305
LIPK,12.06972,44.19556
LI__,10.21722,44.88111
LF__,1.36444,47.45778
LF__,6.81222,47.17667
LF__,0.15889,44.46722
LF__,1.05444,43.26889
EGMA,0.06167,52.07750
LI__,8.73000,44.73000
LI__,12.20000,45.82500
EDFH,7.26389,49.94861
EDDF,8.57056,50.03333
LO__,15.62611,48.66444
LS__,9.80139,46.77250
LS__,8.76389,47.20195
EDTF,7.83278,48.02278
LOLF,14.40694,48.51389
LFTU,6.73639,43.41750
LF__,2.96806,49.66917
LF__,2.30222,50.27833
LSZI,7.95000,47.50889
LO__,15.32556,47.16528
EDCF,13.80222,52.28194
EDNY,9.51139,47.67139
LOKH,14.43194,46.92750
ETHF,9.28583,51.11472
ED__,7.80000,53.02945
GLD,11.04667,49.83639
EB__,4.35278,50.17639
LF__,0.66028,42.97306
LIRH,13.29472,41.64806
LF__,-1.87694,47.23833
LKFR,18.37917,49.58944
LK__,14.19944,48.69944
ED__,8.49028,48.61111
GLD,-4.23917,40.88833
LOGF,16.08444,47.06194
ETSF,11.26722,48.20555
GLD,10.85861,49.48139
EDMF,13.34611,48.51805
GLD,10.69083,47.58333
LE__,-4.77444,42.06583
LO__,11.85556,47.34528
LS__,10.36139,46.61278
EDGF,9.44222,50.47528
EGNU,-0.86472,53.98056
LFDX,1.00722,44.46361
LE__,-3.30750,41.50195
ED__,12.87000,49.29694
LF__,6.86000,45.04500
LO__,11.85722,47.35833
ED__,8.31806,48.79750
LFDG,1.87417,43.88306
LF__,0.85750,46.12250
LE__,-3.17694,41.22000
LI__,11.80667,45.66639
LF__,1.14194,44.99194
LO__,10.20139,46.97306
GLD,11.93250,48.56778
EDWQ,8.50528,53.03611
LFNA,6.03722,44.45500
GLD,8.53194,50.57500
EDOC,11.35361,52.53056
LF__,1.68639,43.40167
LH__,18.20278,45.92500
LF__,-0.35000,43.51000
ED__,11.09889,47.48333
ED__,11.05472,47.47167
LE__,-2.47917,41.82111
LI__,7.37556,44.84167
LF__,1.49583,48.21917
LO__,14.17917,47.72778
EPGD,18.46639,54.37750
LE__,-1.34667,40.40111
GLD,9.19444,50.43250
ED__,10.33917,53.44889
ETNG,6.04250,50.96083
GLD,11.96222,47.67944
EDFG,9.16778,50.19639
LSGG,6.10944,46.23833
LF__,2.34972,48.38778
EBZW,5.52639,51.01528
LF__,0.35833,46.10833
LIMJ,8.83750,44.41333
EBGG,3.86389,50.75555
EDAJ,12.13556,50.88139
GLD,10.84361,47.99306
LO__,13.28417,46.76028
LO__,12.05250,47.22917
ED__,8.33806,48.77361
EDPT,10.06111,48.62056
LF__,5.68444,48.76944
LIPL,10.26750,45.43167
LFKG,9.40167,42.05528
EDQG,9.96639,49.64833
EDNG,10.21667,48.63389
EDGR,8.86972,50.56667
EDFL,8.59083,50.54445
GLD,8.72861,50.60417
EHGR,4.93194,51.56750
LF__,3.08528,46.92528
LIBV,16.93417,40.76556
LEGE,2.76056,41.90111
LO__,13.04889,46.74055
ED__,12.30972,53.83417
EPGL,18.67278,50.26944
LO__,15.96111,47.67694
EGBJ,-2.16722,51.89417
LOLU,13.86500,47.95083
EDLG,6.10389,51.69083
LH__,19.33833,47.57167
EDSE,9.62417,48.65861
GLD,12.61167,50.91361
LO__,15.41167,48.71889
LO__,15.37139,48.88917
EDBX,14.95028,51.15889
LO__,14.90556,47.78333
LO__,14.90278,47.75278
EDHD,10.14472,51.40750
EBTN,4.95778,50.78167
ED__,8.46556,48.57250
LO__,9.62694,47.31889
LO__,14.15139,46.79972
LF__,2.59139,44.58111
LF__,0.22944,43.88833
ED__,9.68972,48.70750
LF__,5.25167,43.91250
LJ__,16.14472,46.70000
LIPG,13.59917,45.90667
LO__,10.00472,47.00444
LO__,13.53167,47.57778
GLD,10.45917,51.90472
LI__,9.60417,45.02528
EDEG,10.72917,50.97028
LF__,0.25917,43.13778
ED__,8.24889,47.78972
ED__,8.24944,47.78444
EDSG,9.43722,48.53611
LO__,16.03389,47.95111
LF__,3.75778,43.64500
ETIC,11.94028,49.69861
LO__,16.00278,47.68611
LI__,9.58333,45.00000
LF__,2.78917,44.77028
LO__,12.79528,47.49722
GLD,10.69861,53.58333
ED__,13.20194,53.00667
LFRF,-1.56389,48.88278
LFCQ,2.01139,43.76833
LFEV,5.61639,47.43083
LOWG,15.43917,46.99306
LIRM,14.08278,41.06194
EDJG,12.55111,47.85278
LD__,18.71889,45.70833
EG__,0.93583,52.25722
GLD,11.29194,49.06222
LO__,13.20583,46.74889
EDLF,6.35972,51.33417
GLD,11.59528,47.76528
LI__,11.92722,46.81167
EDOT,12.17500,50.64417
LSZG,7.41639,47.18139
LFLG,5.84917,45.21917
LFLS,5.33278,45.36306
EDPG,12.42139,48.95417
LO__,12.65417,47.45472
GLD,9.44778,51.22111
LI__,11.58222,46.02889
EBGB,4.39194,50.94861
LE__,-3.86833,40.22417
LF__,5.62500,44.95000
LI__,11.66139,45.46972
LA__,19.59833,41.89500
GLD,-0.11472,52.17972
LDRG,14.50361,45.37944
ED__,11.59250,52.95083
GLD,8.57222,52.98639
ED__,14.49528,52.36389
EHGG,6.58333,53.12500
LJ__,14.66556,45.95945
LF__,6.71750,49.02139
LIRS,11.07194,42.75972
EDAG,13.12861,50.64417
EDAK,13.55556,51.30806
LO__,15.96222,48.49750
GLD,10.57083,52.13722
EG__,0.67750,52.77972
EDHB,11.02389,54.24445
LJ__,15.37333,45.84500
EPGI,18.84917,53.52444
GLD,8.13944,49.58556
LO__,15.26278,47.77250
GLD,9.65528,48.62111
LI__,15.91361,40.27000
LSGT,7.09444,46.59417
LO__,15.11250,47.64722
LO__,14.64889,47.59945
LI__,12.74111,43.27028
ED__,11.57306,49.26778
EDMG,10.28250,48.48639
LFCE,1.95333,46.17556
EGJB,-2.60194,49.43500
EDCU,12.23000,53.80556
ETUO,8.30639,51.92305
LF__,4.06750,46.57195
LIRG,12.74056,41.99028
LF__,2.59889,47.14972
LFES,-3.66417,48.05361
LF__,1.27667,48.57028
EDMU,10.35861,48.56944
ED__,9.17278,49.29083
EDMH,10.78194,49.11222
LF__,-0.60417,43.16167
LO__,15.27306,47.72445
GLD,6.54778,51.07695
LFPR,2.06250,48.76028
LHPR,17.80694,47.62639
GLD,3.71306,51.71111
LO__,14.16167,47.78111
GLD,6.46333,46.26972
GLD?,-3.74722,53.20694
GLD,7.42694,51.30722
LFSH,7.81694,48.79472
EDST,9.42917,48.63194
LO__,15.78056,48.03333
ED__,10.76806,51.43889
ED__,10.77444,51.43750
GLD,8.67778,48.53194
ED__,8.25694,48.29611
GLD?,-2.73444,51.26333
EDAQ,12.05389,51.55222
GLD,11.59639,48.64944
EGWN,-0.73778,51.79250
EDHI,9.83556,53.53528
EDDH,9.98833,53.63055
EDVW,9.29083,51.96611
EDLH,7.81778,51.69028
GLD,8.81528,48.93278
EDDV,9.68361,52.46028
LF__,6.58694,49.21944
EDXP,7.82028,53.70667
GLD,18.97639,47.55139
LD__,15.67361,45.88334
EDHM,10.03500,53.91444
ED__,12.67889,50.67583
ED__,8.06944,48.28778
LS__,8.88194,47.28000
GLD,8.29028,49.35528
EBZH,5.37500,50.97028
EDQT,10.52944,50.01805
EG__,-0.25333,51.76528
ED__,8.16278,48.28472
ED__,7.84139,47.67389
LJ__,14.52472,45.99694
LSZN,8.51556,47.23861
ED__,11.85250,47.74667
LO__,13.78000,47.41833
LF__,6.75389,45.59306
LF__,0.49333,45.54528
EGFE,-4.96111,51.83306
LKHB,15.54917,49.59722
EGNR,-2.97778,53.17805
GLD,9.46556,48.28472
LOLH,14.33667,48.13917
GLD,9.17944,49.12167
EDXB,8.90167,54.15333
GLD,9.30111,47.83333
ED__,6.05417,51.05056
LO__,10.75361,47.44361
ED__,10.73444,50.27000
EDXH,7.91583,54.18528
GLD,9.56472,52.02528
GLD,10.97833,52.23389
GLD,8.85000,53.37500
ED__,9.87806,50.15611
GLD,7.64500,51.47333
EGWE,-0.30389,52.01833
EGHS,-2.35861,50.98833
EDEP,8.62500,49.62139
LF__,-1.10278,43.82167
LF__,6.76889,48.55583
EDAH,14.15222,53.87861
LF__,2.83667,50.58472
LO__,13.38583,46.62833
GLD,9.74528,49.31445
EB__,5.10722,50.53778
EDEH,8.48833,49.34583
ED__,8.00750,47.67528
GLD,11.44361,49.50750
EDTR,7.74833,47.56000
LE__,-4.29000,42.59250
EDQH,10.87833,49.58278
GLD,9.74278,51.18889
EG__,1.18083,52.56611
EDGH,9.83694,49.79861
EDQX,11.16250,49.64222
EDTH,9.92778,48.80305
EG__,-0.51917,53.49722
LE__,-2.98778,41.10639
GLD,11.76056,48.87806
EG__,0.34167,51.80611
EDVM,9.94556,52.17972
EHHV,5.14694,52.19194
GLD,8.76750,47.76056
GLD,-1.20944,52.02806
LO__,14.11889,47.67389
ED__,6.75528,50.24500
EDFI,8.39250,50.78778
GLD,8.37778,50.80167
LO__,14.93556,47.64167
LO__,12.61917,47.47139
EDFX,8.52778,49.32472
EDVH,9.61222,52.76250
LKHD,15.07778,50.65722
ED__,8.17861,47.72722
ED__,8.16028,47.73333
EDVL,9.39861,51.61083
GLD,9.79667,53.14722
GLD,8.26056,50.66833
EHSE,4.55361,51.55500
LF__,6.43833,48.71500
EBHN,4.38722,51.30611
EDVI,9.37833,51.80639
EDQM,11.85333,50.28861
LO__,15.89000,47.24667
ETIH,11.83583,49.21667
GLD,9.22250,50.50167
LO__,16.07639,47.82306
ETNH,9.53833,54.31222
LOIH,9.70056,47.38472
ED__,12.05889,48.66278
LKHO,17.56889,49.31445
LZ__,17.13445,48.81055
GLD,10.07444,53.32222
ETSH,13.16750,51.76805
LS__,7.70278,47.25667
GLD,9.01972,50.74722
EG__,0.77389,52.34306
EHHO,6.51611,52.73083
ED__,9.75528,51.78639
EDRH,7.18667,49.61083
LKHC,15.57667,50.35722
GLD,9.86250,48.74472
LKHV,13.89389,49.84806
LK__,12.77722,50.21667
LKHS,14.49500,49.04000
LE__,-0.42306,42.43861
LE__,2.60944,41.75250
LF__,1.62889,48.45306
GLD,9.16389,52.81194
ED__,11.28528,51.77806
LK__,14.73306,50.61889
LKHK,15.84528,50.25333
LKHN,17.70444,49.54611
EGNA,-1.21833,53.01445
EG__,-1.83139,53.62111
GLD,9.39778,48.52917
EDKH,7.89917,50.92861
LE__,-3.72083,41.13778
LEHC,-0.31667,42.07611
GLD,7.94139,47.63306
EDXU,8.94833,53.28667
LE__,-2.66667,40.15111
GLD,9.84722,50.49000
EG__,-0.19306,53.80750
EG__,-2.14139,51.52639
EGNJ,-0.35083,53.57444
GLD,-1.04306,52.43528
EDXJ,9.13833,54.51000
EG__,-0.46889,53.95139
LDSH,16.63333,43.18167
LFTH,6.14611,43.09722
ED__,8.06444,47.72694
LS__,8.62917,47.01472
LS__,8.64111,47.00834
ED__,8.16833,48.44500
EDRG,7.33611,49.73222
LF__,0.35417,43.60750
ED__,8.65389,48.74778
ED__,8.43556,48.53750
GLD,1.65278,41.58445
LS__,9.21778,46.77528
LI__,11.70250,43.54083
LFEY,-2.39194,46.71861
EDMI,10.13778,48.23528
ETIK,10.38806,49.47389
LI__,13.46667,45.36666
LJ__,15.60528,46.12944
LI__,11.79500,46.14667
LI__,11.66389,44.33333
LO__,10.74583,47.21944
ED__,7.79361,49.60611
EDGI,9.66361,49.32167
ETSI,11.53389,48.71556
LO__,15.59833,47.94000
LO__,9.91222,47.14417
LO__,15.15417,47.55833
LI__,12.29583,46.73167
LOWI,11.34389,47.26028
EPIR,18.33055,52.82944
EPIN,18.28583,52.80639
LSMI,7.87917,46.67667
ED__,10.22556,49.60972
LO__,15.53472,48.75195
GLD,10.50306,49.03833
LO__,10.28750,47.01111
GLD,7.64417,51.43028
GLD,7.70167,51.43750
EB__,3.80583,50.66500
LF__,0.39222,43.59444
EGNS,-4.62389,54.08333
EGHN,-1.18222,50.65306
GLD,10.02056,47.70028
LF__,7.16278,44.17278
LI__,11.02611,45.29222
LFHA,3.26667,45.51389
LFEK,2.04083,46.88861
LFMI,4.92417,43.52250
LFIX,-1.42306,43.33750
EDVT,9.66278,51.95111
EDHF,9.57861,53.99445
EB__,4.94083,50.35889
LI__,7.85389,45.48361
LF__,5.52500,46.02722
LS__,8.71611,46.65722
ED__,11.49167,47.60806
LHJK,19.60556,46.74722
LF__,-0.41639,45.55917
LKJA,15.95389,50.33139
LF__,0.55861,45.55389
LF__,3.19917,46.07084
LK__,16.31000,49.96472
EPJG,15.78556,50.89889
EDBJ,11.71417,50.91555
LS__,9.70750,46.94361
EGJJ,-2.19556,49.20806
EDMJ,11.12528,48.17445
ETNJ,7.88861,53.53361
LJ__,14.50806,46.40694
LKJC,15.33306,50.43000
LKJI,15.63528,49.41945
LKJH,14.97111,49.15028
LK__,15.20000,49.55611
GLD,9.66250,50.53695
LO__,14.61889,47.52972
LFGK,3.39417,47.99472
LFFJ,5.14361,48.38528
LFCJ,-0.42222,45.48417
LF__,4.61806,47.60944
LS__,7.13833,46.60833
LS__,6.91694,46.61167
ED__,12.96694,51.99667
EDWJ,7.05667,53.68139
LJ__,15.76778,46.56833
LFQX,4.82028,48.11500
ED__,8.49583,48.53194
LSPG,8.25333,46.90750
LHTA,17.91750,46.39305
GLD,18.94194,46.55222
ED__,11.02250,53.97500
LJ__,15.39222,46.18806
LO__,14.73333,47.42500
GLD,7.71000,51.59028
EDCM,14.12750,51.29694
GLD,12.16417,53.19528
EDLC,6.53694,51.52945
LK__,14.99833,49.41750
LD__,18.08028,45.70750
LD__,15.70306,45.91889
LO__,15.61944,47.65000
LOGK,15.33111,47.45750
LHKV,17.73389,46.38639
ED__,9.66806,49.87333
EDSB,8.08056,48.77917
EDWK,9.02861,53.33278
LKKV,12.91500,50.20306
GLD,9.79139,49.97139
EDVK,9.39222,51.42083
EPKM,19.03389,50.23833
EPKT,19.08000,50.47417
LO__,14.52833,47.24333
GLD,10.61417,47.86139
EPKB,18.17000,52.32000
LKKB,14.54361,50.12139
LHKE,19.74917,46.91722
EG__,-2.10861,51.31583
EDSK,7.84389,48.56139
GLD,6.84028,49.62167
EGBP,-2.05694,51.66806
ED__,13.10472,52.79556
EDMK,10.33806,47.69111
GLD,-0.09528,51.30333
LH__,17.14278,47.37472
LF__,-3.02750,48.72445
ED__,6.44556,51.43861
LO__,15.54667,47.81222
EDHK,10.14528,54.37944
EG__,-3.20333,54.88278
GLD,7.95583,47.95083
LO__,15.44333,48.03583
EDNK,12.97694,48.23833
GLD,7.52167,49.77389
GLD,-0.57722,53.46222
LH__,17.19583,46.58583
LHKH,19.89333,46.73306
LH__,19.07472,47.17611
GLD,10.20194,49.74194
LKKL,14.08972,50.11278
LOWK,14.33722,46.64278
LKKT,13.32194,49.41833
LO__,9.63861,47.30111
ED__,14.08306,51.51000
EDOM,11.76972,51.94750
LO__,15.95111,48.50306
EBBL,5.46972,51.16833
GLD,6.29917,51.76944
ED__,11.66611,47.85167
EDCL,12.07306,52.71000
ED__,8.71944,48.10556
GLD,8.76250,48.10778
EDCI,14.50694,51.27389
LS__,9.89778,46.86250
ED__,8.29417,48.47250
LJ__,13.54083,46.24639
EDRK,7.52806,50.32528
ED__,11.35278,47.67083
EDDK,7.14278,50.86583
GLD,11.46611,47.82861
LO__,12.38056,47.65833
EDCK,11.94806,51.72361
ED__,10.15694,52.99083
EBFN,2.65278,51.09028
LKKO,15.17333,50.00195
LJ__,15.48833,46.30833
EDTZ,9.13806,47.68167
GLD,6.54278,49.67556
LO__,13.14306,47.80944
LDVK,16.83722,46.21305
EDGK,8.87333,51.25250
EBKT,3.20444,50.81722
LJ__,15.58333,46.25000
EKMN,12.19444,54.96472
EPKO,16.26556,54.04250
LK__,16.78528,49.36361
EPKK,19.78472,50.07778
LZKS,17.47194,48.20111
LK__,14.72778,48.91528
LO__,11.90000,47.45000
LJ__,13.77889,46.48889
EDLK,6.58778,51.38472
LOAG,15.63361,48.44611
LO__,15.54417,47.54139
LO__,12.17639,47.22361
LK__,15.12444,50.25444
LKKA,16.11611,49.36833
LKKC,12.77250,49.87056
LDRI,14.57028,45.21667
LKKR,17.69472,50.07417
LKKM,17.41583,49.28556
GLD,11.35889,50.24361
ED__,11.26667,47.51000
EKPB,9.27889,54.87028
LF__,6.95806,47.93611
LO__,15.89028,47.68195
LO__,15.88056,47.68417
EDXZ,8.78944,53.56805
LOIK,12.12750,47.56417
EDQK,11.45917,50.13500
LK__,15.81278,50.06833
LKKU,17.43972,49.02945
ED__,10.99444,52.56750
GLD,7.30889,49.47805
EP__,18.32250,50.22111
LKKY,17.12472,48.98000
EDBK,12.42528,52.91889
ETNL,12.27833,53.91806
LF__,1.36444,43.89833
LF__,6.45167,45.63500
LFRE,-2.34722,47.28917
LF__,1.23222,45.44056
LF__,2.60000,44.56667
LF__,-0.92083,44.20833
LF__,2.79139,45.63028
LF__,1.01861,43.50889
LF__,2.68889,50.01667
LF__,0.03333,43.51639
LF__,1.33278,44.98167
LF__,-1.75778,46.72417
LF__,1.45972,43.73333
LF__,1.59333,44.64667
LF__,-0.49389,48.01305
LECD,1.86333,42.38722
LE__,-4.85583,42.52139
LF__,0.92389,46.96305
EDRL,8.21278,49.33000
LF__,6.95333,48.12611
LF__,4.29694,46.30278
LF__,3.28500,44.41472
LF__,2.24306,45.71667
LF__,3.64417,47.19083
LSGP,6.25806,46.40639
LF__,1.58861,44.84195
LE__,2.27833,41.66389
LF__,-1.64917,47.75000
LF__,6.73500,45.57167
LF__,5.75917,44.56333
LF__,0.99639,49.17833
LF__,2.89750,49.06583
LFFQ,2.34278,48.49778
LFFG,3.27611,48.75583
LFAL,-0.00056,47.69278
LF__,2.97556,47.83667
LF__,1.80278,45.17722
EDFJ,9.88389,50.09861
LI__,12.47861,46.50139
LS__,7.80250,46.93528
LFTN,4.01167,44.24445
LF__,2.59889,47.80667
LF__,0.73806,46.88361
GLD,0.95222,52.93722
EDTL,7.82778,48.36917
EDPJ,9.64028,48.49694
LFOL,0.65833,48.75972
EGUL,0.56111,52.40917
LF__,0.74444,44.88083
LFHU,6.08417,45.08833
LF__,1.58333,48.82444
LF__,-2.52694,48.47139
LF__,0.98333,49.79972
LF__,5.77861,44.89278
LFFM,1.98778,47.65611
LFJE,5.40278,44.49972
LFTZ,6.48194,43.20639
LFMG,1.98944,43.40750
GLD,6.03139,44.32444
LF__,6.53111,43.98195
ED__,9.56139,50.79361
EG__,-0.90139,52.89278
LF__,6.45333,47.30250
GLD,8.13611,49.17639
EDML,12.03333,48.51167
LO__,12.04861,47.58889
ETSA,10.90611,48.07056
LFRJ,-4.15167,48.53028
LF__,6.43556,48.85639
LO__,12.90083,46.86028
GLD,9.56333,50.79750
EDWL,7.49861,53.74278
LO__,15.63917,47.57722
EDOH,13.26194,50.94861
LF__,6.45361,45.60778
LFSU,5.29361,47.96417
LSPL,7.74139,47.18278
LO__,13.72278,47.77222
LE__,-4.94917,40.18555
LFHL,3.88778,44.70639
EDEL,7.90778,49.90833
LI__,11.18500,46.59945
LF__,0.27972,44.02389
LFRO,-3.47444,48.75500
GLD,9.06667,50.17694
LF__,1.69139,43.58361
LF__,-1.15944,48.42861
GLD,4.51222,52.29778
LFRL,-4.44361,48.28250
GLD,6.98528,51.14083
ED__,8.62528,48.80639
LF__,2.85861,45.28444
LOGL,15.32194,47.55667
LFAF,3.63111,49.59583
LFHX,3.58750,46.25306
LF__,6.71000,43.44500
LF__,-1.43528,47.02722
LI__,9.31972,45.79639
LIAP,13.30917,42.37972
LE__,-2.48639,42.40000
LFDR,-0.05694,44.56805
LF__,5.79194,44.32056
LF__,0.92167,46.94194
LF__,1.81472,43.74750
LF__,0.50139,43.98250
LF__,2.58333,45.76639
LFBH,-1.19528,46.17916
LF__,-0.53444,48.31111
LS__,6.96833,46.63667
LFRI,-1.37944,46.70195
LF__,6.85778,45.62889
LF__,0.03972,43.44222
LE__,-3.09278,41.51528
LF__,1.55361,48.41222
LF__,-0.28583,43.42556
LE__,2.76194,41.76639
EGHL,-1.03194,51.18667
EGKH,0.64250,51.15667
EPLK,19.17917,51.55167
LE__,-3.88444,41.06583
LO__,14.90139,47.74972
LJ__,15.95250,46.40667
LIRL,12.90917,41.54556
LF__,6.42000,46.13389
LF__,1.41889,43.20389
LFKP,5.38417,45.56000
LF__,-1.42750,46.36389
EDBL,11.69361,51.24611
ED__,9.70972,49.57472
EDHU,9.57333,53.20778
LS__,8.60111,47.03917
GLD,7.99861,50.22167
EDQI,11.28361,49.60528
ETHL,9.91028,48.22000
